timestamp,beats per minute
2023-03-07T12:08:18Z,87.0
2023-03-07T12:08:23Z,88.0
2023-03-07T12:08:28Z,85.0
2023-03-07T12:08:33Z,83.0
2023-03-07T12:08:48Z,84.0
2023-03-07T12:08:53Z,89.0
2023-03-07T12:08:58Z,94.0
2023-03-07T12:09:03Z,92.0
2023-03-07T12:09:08Z,91.0
2023-03-07T12:09:13Z,85.0
2023-03-07T12:09:18Z,86.0
2023-03-07T12:09:23Z,84.0
2023-03-07T12:09:28Z,83.0
2023-03-07T12:09:33Z,85.0
2023-03-07T12:09:38Z,87.0
2023-03-07T12:09:43Z,88.0
2023-03-07T12:09:53Z,87.0
2023-03-07T12:09:58Z,86.0
2023-03-07T12:10:03Z,85.0
2023-03-07T12:10:08Z,86.0
2023-03-07T12:10:18Z,85.0
2023-03-07T12:10:28Z,86.0
2023-03-07T12:10:38Z,89.0
2023-03-07T12:10:43Z,91.0
2023-03-07T12:10:48Z,90.0
2023-03-07T12:10:58Z,91.0
2023-03-07T12:11:03Z,88.0
2023-03-07T12:11:13Z,89.0
2023-03-07T12:11:28Z,88.0
2023-03-07T12:11:33Z,89.0
2023-03-07T12:11:38Z,91.0
2023-03-07T12:11:48Z,93.0
2023-03-07T12:11:58Z,92.0
2023-03-07T12:12:03Z,93.0
2023-03-07T12:12:08Z,94.0
2023-03-07T12:12:13Z,91.0
2023-03-07T12:12:18Z,90.0
2023-03-07T12:12:23Z,92.0
2023-03-07T12:12:28Z,91.0
2023-03-07T12:12:33Z,91.0
2023-03-07T12:12:48Z,90.0
2023-03-07T12:12:53Z,91.0
2023-03-07T12:12:58Z,92.0
2023-03-07T12:13:08Z,94.0
2023-03-07T12:13:13Z,92.0
2023-03-07T12:13:28Z,94.0
2023-03-07T12:13:38Z,96.0
2023-03-07T12:13:43Z,97.0
2023-03-07T12:13:48Z,94.0
2023-03-07T12:13:53Z,96.0
2023-03-07T12:13:58Z,94.0
2023-03-07T12:14:03Z,96.0
2023-03-07T12:14:08Z,95.0
2023-03-07T12:14:13Z,94.0
2023-03-07T12:14:18Z,96.0
2023-03-07T12:14:23Z,97.0
2023-03-07T12:14:33Z,95.0
2023-03-07T12:14:43Z,86.0
2023-03-07T12:14:48Z,82.0
2023-03-07T12:14:53Z,81.0
2023-03-07T12:14:58Z,80.0
2023-03-07T12:15:13Z,78.0
2023-03-07T12:15:18Z,77.0
2023-03-07T12:15:23Z,75.0
2023-03-07T12:15:28Z,77.0
2023-03-07T12:15:33Z,80.0
2023-03-07T12:15:48Z,80.0
2023-03-07T12:15:53Z,79.0
2023-03-07T12:15:58Z,78.0
2023-03-07T12:16:03Z,80.0
2023-03-07T12:16:08Z,82.0
2023-03-07T12:16:13Z,83.0
2023-03-07T12:16:18Z,80.0
2023-03-07T12:16:23Z,79.0
2023-03-07T12:16:28Z,78.0
2023-03-07T12:16:33Z,79.0
2023-03-07T12:16:38Z,78.0
2023-03-07T12:16:43Z,80.0
2023-03-07T12:16:48Z,81.0
2023-03-07T12:16:58Z,79.0
2023-03-07T12:17:03Z,76.0
2023-03-07T12:17:08Z,75.0
2023-03-07T12:17:13Z,76.0
2023-03-07T12:17:18Z,81.0
2023-03-07T12:17:23Z,84.0
2023-03-07T12:17:33Z,83.0
2023-03-07T12:17:38Z,81.0
2023-03-07T12:17:43Z,79.0
2023-03-07T12:17:48Z,77.0
2023-03-07T12:18:03Z,79.0
2023-03-07T12:18:08Z,82.0
2023-03-07T12:18:13Z,79.0
2023-03-07T12:18:18Z,76.0
2023-03-07T12:18:23Z,75.0
2023-03-07T12:18:28Z,74.0
2023-03-07T12:18:33Z,75.0
2023-03-07T12:18:38Z,78.0
2023-03-07T12:18:48Z,81.0
2023-03-07T12:18:53Z,83.0
2023-03-07T12:18:58Z,81.0
2023-03-07T12:19:03Z,78.0
2023-03-07T12:19:08Z,76.0
2023-03-07T12:19:13Z,77.0
2023-03-07T12:19:23Z,75.0
2023-03-07T12:19:28Z,74.0
2023-03-07T12:19:43Z,73.0
2023-03-07T12:19:48Z,73.0
2023-03-07T12:19:58Z,79.0
2023-03-07T12:20:03Z,82.0
2023-03-07T12:20:08Z,83.0
2023-03-07T12:20:13Z,87.0
2023-03-07T12:20:18Z,90.0
2023-03-07T12:20:23Z,86.0
2023-03-07T12:20:28Z,83.0
2023-03-07T12:20:33Z,82.0
2023-03-07T12:20:38Z,83.0
2023-03-07T12:20:43Z,92.0
2023-03-07T12:20:48Z,90.0
2023-03-07T12:20:53Z,89.0
2023-03-07T12:20:58Z,90.0
2023-03-07T12:21:03Z,88.0
2023-03-07T12:21:08Z,86.0
2023-03-07T12:21:13Z,88.0
2023-03-07T12:21:18Z,89.0
2023-03-07T12:21:28Z,98.0
2023-03-07T12:21:33Z,105.0
2023-03-07T12:21:38Z,104.0
2023-03-07T12:21:43Z,101.0
2023-03-07T12:21:58Z,96.0
2023-03-07T12:22:03Z,90.0
2023-03-07T12:22:08Z,86.0
2023-03-07T12:22:13Z,85.0
2023-03-07T12:22:23Z,87.0
2023-03-07T12:22:28Z,84.0
2023-03-07T12:22:33Z,78.0
2023-03-07T12:22:38Z,75.0
2023-03-07T12:22:43Z,76.0
2023-03-07T12:22:48Z,79.0
2023-03-07T12:22:58Z,76.0
2023-03-07T12:23:03Z,75.0
2023-03-07T12:23:08Z,76.0
2023-03-07T12:23:13Z,77.0
2023-03-07T12:23:18Z,84.0
2023-03-07T12:23:23Z,86.0
2023-03-07T12:23:28Z,85.0
2023-03-07T12:23:33Z,81.0
2023-03-07T12:23:43Z,79.0
2023-03-07T12:23:48Z,78.0
2023-03-07T12:23:53Z,77.0
2023-03-07T12:23:58Z,79.0
2023-03-07T12:24:03Z,81.0
2023-03-07T12:24:08Z,82.0
2023-03-07T12:24:13Z,80.0
2023-03-07T12:24:18Z,78.0
2023-03-07T12:24:33Z,77.0
2023-03-07T12:24:38Z,79.0
2023-03-07T12:24:48Z,80.0
2023-03-07T12:24:53Z,81.0
2023-03-07T12:24:58Z,82.0
2023-03-07T12:25:03Z,81.0
2023-03-07T12:25:18Z,82.0
2023-03-07T12:25:23Z,79.0
2023-03-07T12:25:28Z,75.0
2023-03-07T12:25:38Z,74.0
2023-03-07T12:25:53Z,73.0
2023-03-07T12:25:58Z,74.0
2023-03-07T12:26:03Z,74.0
2023-03-07T12:26:08Z,76.0
2023-03-07T12:26:13Z,77.0
2023-03-07T12:26:18Z,79.0
2023-03-07T12:26:23Z,82.0
2023-03-07T12:26:28Z,80.0
2023-03-07T12:26:33Z,79.0
2023-03-07T12:26:43Z,78.0
2023-03-07T12:26:58Z,78.0
2023-03-07T12:27:03Z,81.0
2023-03-07T12:27:08Z,78.0
2023-03-07T12:27:13Z,75.0
2023-03-07T12:27:18Z,74.0
2023-03-07T12:27:23Z,76.0
2023-03-07T12:27:28Z,74.0
2023-03-07T12:27:33Z,72.0
2023-03-07T12:27:43Z,75.0
2023-03-07T12:27:48Z,81.0
2023-03-07T12:27:53Z,86.0
2023-03-07T12:27:58Z,84.0
2023-03-07T12:28:03Z,82.0
2023-03-07T12:28:08Z,80.0
2023-03-07T12:28:13Z,83.0
2023-03-07T12:28:23Z,80.0
2023-03-07T12:28:28Z,78.0
2023-03-07T12:28:38Z,80.0
2023-03-07T12:28:53Z,77.0
2023-03-07T12:28:58Z,78.0
2023-03-07T12:29:08Z,77.0
2023-03-07T12:29:18Z,81.0
2023-03-07T12:29:23Z,86.0
2023-03-07T12:29:28Z,83.0
2023-03-07T12:29:33Z,79.0
2023-03-07T12:29:38Z,76.0
2023-03-07T12:29:43Z,74.0
2023-03-07T12:29:48Z,72.0
2023-03-07T12:29:53Z,74.0
2023-03-07T12:29:58Z,75.0
2023-03-07T12:30:03Z,73.0
2023-03-07T12:30:08Z,71.0
2023-03-07T12:30:23Z,71.0
2023-03-07T12:30:38Z,72.0
2023-03-07T12:30:43Z,75.0
2023-03-07T12:30:53Z,74.0
2023-03-07T12:30:58Z,72.0
2023-03-07T12:31:08Z,73.0
2023-03-07T12:31:18Z,72.0
2023-03-07T12:31:23Z,75.0
2023-03-07T12:31:28Z,74.0
2023-03-07T12:31:33Z,73.0
2023-03-07T12:31:38Z,71.0
2023-03-07T12:31:43Z,70.0
2023-03-07T12:31:58Z,72.0
2023-03-07T12:32:08Z,71.0
2023-03-07T12:32:13Z,72.0
2023-03-07T12:32:18Z,77.0
2023-03-07T12:32:23Z,76.0
2023-03-07T12:32:28Z,74.0
2023-03-07T12:32:33Z,71.0
2023-03-07T12:32:38Z,69.0
2023-03-07T12:32:53Z,70.0
2023-03-07T12:32:58Z,72.0
2023-03-07T12:33:03Z,76.0
2023-03-07T12:33:08Z,72.0
2023-03-07T12:33:13Z,71.0
2023-03-07T12:33:28Z,71.0
2023-03-07T12:33:33Z,72.0
2023-03-07T12:33:38Z,73.0
2023-03-07T12:33:48Z,74.0
2023-03-07T12:33:53Z,75.0
2023-03-07T12:33:58Z,76.0
2023-03-07T12:34:03Z,74.0
2023-03-07T12:34:08Z,73.0
2023-03-07T12:34:13Z,74.0
2023-03-07T12:34:18Z,75.0
2023-03-07T12:34:23Z,72.0
2023-03-07T12:34:28Z,71.0
2023-03-07T12:34:33Z,73.0
2023-03-07T12:34:43Z,71.0
2023-03-07T12:34:48Z,72.0
2023-03-07T12:35:03Z,73.0
2023-03-07T12:35:08Z,76.0
2023-03-07T12:35:13Z,78.0
2023-03-07T12:35:23Z,77.0
2023-03-07T12:35:38Z,76.0
2023-03-07T12:35:48Z,75.0
2023-03-07T12:35:53Z,76.0
2023-03-07T12:35:58Z,82.0
2023-03-07T12:36:03Z,84.0
2023-03-07T12:36:08Z,81.0
2023-03-07T12:36:13Z,78.0
2023-03-07T12:36:18Z,74.0
2023-03-07T12:36:23Z,73.0
2023-03-07T12:36:28Z,74.0
2023-03-07T12:36:38Z,73.0
2023-03-07T12:36:43Z,71.0
2023-03-07T12:36:48Z,68.0
2023-03-07T12:36:58Z,70.0
2023-03-07T12:37:03Z,69.0
2023-03-07T12:37:08Z,70.0
2023-03-07T12:37:18Z,72.0
2023-03-07T12:37:23Z,73.0
2023-03-07T12:37:28Z,70.0
2023-03-07T12:37:33Z,69.0
2023-03-07T12:37:38Z,67.0
2023-03-07T12:37:43Z,66.0
2023-03-07T12:37:58Z,66.0
2023-03-07T12:38:03Z,68.0
2023-03-07T12:38:13Z,69.0
2023-03-07T12:38:18Z,70.0
2023-03-07T12:38:23Z,72.0
2023-03-07T12:38:28Z,71.0
2023-03-07T12:38:33Z,70.0
2023-03-07T12:38:38Z,68.0
2023-03-07T12:38:43Z,67.0
2023-03-07T12:38:48Z,66.0
2023-03-07T12:38:58Z,67.0
2023-03-07T12:39:08Z,70.0
2023-03-07T12:39:18Z,70.0
2023-03-07T12:39:23Z,69.0
2023-03-07T12:39:28Z,68.0
2023-03-07T12:39:43Z,68.0
2023-03-07T12:39:53Z,69.0
2023-03-07T12:40:03Z,70.0
2023-03-07T12:40:08Z,73.0
2023-03-07T12:40:13Z,71.0
2023-03-07T12:40:23Z,73.0
2023-03-07T12:40:28Z,74.0
2023-03-07T12:40:33Z,72.0
2023-03-07T12:40:38Z,69.0
2023-03-07T12:40:43Z,71.0
2023-03-07T12:40:48Z,78.0
2023-03-07T12:40:53Z,81.0
2023-03-07T12:40:58Z,75.0
2023-03-07T12:41:03Z,72.0
2023-03-07T12:41:08Z,71.0
2023-03-07T12:41:13Z,73.0
2023-03-07T12:41:23Z,71.0
2023-03-07T12:41:28Z,68.0
2023-03-07T12:41:33Z,65.0
2023-03-07T12:41:38Z,65.0
2023-03-07T12:41:48Z,64.0
2023-03-07T12:41:58Z,65.0
2023-03-07T12:42:03Z,67.0
2023-03-07T12:42:08Z,68.0
2023-03-07T12:42:13Z,69.0
2023-03-07T12:42:18Z,70.0
2023-03-07T12:42:23Z,67.0
2023-03-07T12:42:28Z,67.0
2023-03-07T12:42:33Z,66.0
2023-03-07T12:42:43Z,66.0
2023-03-07T12:42:48Z,67.0
2023-03-07T12:42:53Z,69.0
2023-03-07T12:42:58Z,70.0
2023-03-07T12:43:03Z,69.0
2023-03-07T12:43:08Z,68.0
2023-03-07T12:43:13Z,66.0
2023-03-07T12:43:23Z,70.0
2023-03-07T12:43:28Z,70.0
2023-03-07T12:43:33Z,71.0
2023-03-07T12:43:38Z,72.0
2023-03-07T12:43:43Z,73.0
2023-03-07T12:43:48Z,74.0
2023-03-07T12:44:03Z,73.0
2023-03-07T12:44:08Z,72.0
2023-03-07T12:44:18Z,71.0
2023-03-07T12:44:23Z,69.0
2023-03-07T12:44:28Z,66.0
2023-03-07T12:44:33Z,65.0
2023-03-07T12:44:38Z,66.0
2023-03-07T12:44:43Z,65.0
2023-03-07T12:44:48Z,63.0
2023-03-07T12:44:53Z,62.0
2023-03-07T12:45:03Z,63.0
2023-03-07T12:45:18Z,66.0
2023-03-07T12:45:23Z,68.0
2023-03-07T12:45:28Z,71.0
2023-03-07T12:45:33Z,73.0
2023-03-07T12:45:38Z,77.0
2023-03-07T12:45:43Z,76.0
2023-03-07T12:45:48Z,73.0
2023-03-07T12:45:53Z,70.0
2023-03-07T12:45:58Z,68.0
2023-03-07T12:46:03Z,67.0
2023-03-07T12:46:08Z,67.0
2023-03-07T12:46:13Z,66.0
2023-03-07T12:46:18Z,66.0
2023-03-07T12:46:28Z,69.0
2023-03-07T12:46:33Z,73.0
2023-03-07T12:46:43Z,77.0
2023-03-07T12:46:48Z,72.0
2023-03-07T12:46:53Z,67.0
2023-03-07T12:46:58Z,65.0
2023-03-07T12:47:03Z,63.0
2023-03-07T12:47:08Z,64.0
2023-03-07T12:47:13Z,65.0
2023-03-07T12:47:18Z,66.0
2023-03-07T12:47:23Z,66.0
2023-03-07T12:47:28Z,68.0
2023-03-07T12:47:33Z,72.0
2023-03-07T12:47:38Z,75.0
2023-03-07T12:47:43Z,82.0
2023-03-07T12:47:48Z,80.0
2023-03-07T12:47:53Z,81.0
2023-03-07T12:47:58Z,82.0
2023-03-07T12:48:03Z,81.0
2023-03-07T12:48:08Z,78.0
2023-03-07T12:48:18Z,76.0
2023-03-07T12:48:23Z,77.0
2023-03-07T12:48:28Z,95.0
2023-03-07T12:48:33Z,107.0
2023-03-07T12:48:38Z,90.0
2023-03-07T12:48:43Z,78.0
2023-03-07T12:48:53Z,75.0
2023-03-07T12:48:58Z,73.0
2023-03-07T12:49:03Z,71.0
2023-03-07T12:49:13Z,72.0
2023-03-07T12:49:23Z,73.0
2023-03-07T12:49:28Z,74.0
2023-03-07T12:49:33Z,80.0
2023-03-07T12:49:38Z,81.0
2023-03-07T12:49:43Z,80.0
2023-03-07T12:49:48Z,77.0
2023-03-07T12:49:53Z,79.0
2023-03-07T12:49:58Z,85.0
2023-03-07T12:50:03Z,81.0
2023-03-07T12:50:08Z,77.0
2023-03-07T12:50:13Z,75.0
2023-03-07T12:50:18Z,74.0
2023-03-07T12:50:23Z,75.0
2023-03-07T12:50:33Z,76.0
2023-03-07T12:50:38Z,78.0
2023-03-07T12:50:43Z,77.0
2023-03-07T12:50:48Z,76.0
2023-03-07T12:50:53Z,73.0
2023-03-07T12:51:08Z,73.0
2023-03-07T12:51:13Z,74.0
2023-03-07T12:51:18Z,76.0
2023-03-07T12:51:28Z,75.0
2023-03-07T12:51:33Z,76.0
2023-03-07T12:51:38Z,75.0
2023-03-07T12:51:43Z,74.0
2023-03-07T12:51:48Z,74.0
2023-03-07T12:51:58Z,76.0
2023-03-07T12:52:03Z,77.0
2023-03-07T12:52:08Z,78.0
2023-03-07T12:52:13Z,79.0
2023-03-07T12:52:23Z,78.0
2023-03-07T12:52:28Z,77.0
2023-03-07T12:52:33Z,76.0
2023-03-07T12:52:43Z,79.0
2023-03-07T12:52:48Z,80.0
2023-03-07T12:52:53Z,79.0
2023-03-07T12:53:03Z,81.0
2023-03-07T12:53:08Z,82.0
2023-03-07T12:53:13Z,81.0
2023-03-07T12:53:18Z,80.0
2023-03-07T12:53:28Z,82.0
2023-03-07T12:53:33Z,79.0
2023-03-07T12:53:38Z,74.0
2023-03-07T12:53:43Z,75.0
2023-03-07T12:53:48Z,79.0
2023-03-07T12:53:58Z,76.0
2023-03-07T12:54:03Z,79.0
2023-03-07T12:54:08Z,83.0
2023-03-07T12:54:13Z,84.0
2023-03-07T12:54:18Z,86.0
2023-03-07T12:54:23Z,84.0
2023-03-07T12:54:28Z,76.0
2023-03-07T12:54:33Z,72.0
2023-03-07T12:54:38Z,69.0
2023-03-07T12:54:43Z,67.0
2023-03-07T12:54:53Z,68.0
2023-03-07T12:54:58Z,71.0
2023-03-07T12:55:03Z,76.0
2023-03-07T12:55:08Z,75.0
2023-03-07T12:55:13Z,71.0
2023-03-07T12:55:18Z,67.0
2023-03-07T12:55:23Z,65.0
2023-03-07T12:55:28Z,63.0
2023-03-07T12:55:33Z,62.0
2023-03-07T12:55:38Z,63.0
2023-03-07T12:55:43Z,62.0
2023-03-07T12:55:48Z,64.0
2023-03-07T12:55:53Z,68.0
2023-03-07T12:56:03Z,70.0
2023-03-07T12:56:18Z,72.0
2023-03-07T12:56:23Z,71.0
2023-03-07T12:56:28Z,70.0
2023-03-07T12:56:33Z,69.0
2023-03-07T12:56:38Z,70.0
2023-03-07T12:56:48Z,71.0
2023-03-07T12:56:58Z,72.0
2023-03-07T12:57:08Z,74.0
2023-03-07T12:57:13Z,76.0
2023-03-07T12:57:23Z,73.0
2023-03-07T12:57:28Z,71.0
2023-03-07T12:57:33Z,69.0
2023-03-07T12:57:38Z,73.0
2023-03-07T12:57:43Z,74.0
2023-03-07T12:57:48Z,71.0
2023-03-07T12:57:53Z,67.0
2023-03-07T12:57:58Z,64.0
2023-03-07T12:58:08Z,65.0
2023-03-07T12:58:13Z,68.0
2023-03-07T12:58:18Z,64.0
2023-03-07T12:58:23Z,66.0
2023-03-07T12:58:28Z,64.0
2023-03-07T12:58:38Z,65.0
2023-03-07T12:58:43Z,68.0
2023-03-07T12:58:48Z,77.0
2023-03-07T12:58:53Z,85.0
2023-03-07T12:58:58Z,82.0
2023-03-07T12:59:03Z,78.0
2023-03-07T12:59:08Z,76.0
2023-03-07T12:59:13Z,74.0
2023-03-07T12:59:18Z,72.0
2023-03-07T12:59:23Z,74.0
2023-03-07T12:59:33Z,72.0
2023-03-07T12:59:38Z,70.0
2023-03-07T12:59:43Z,68.0
2023-03-07T12:59:48Z,65.0
2023-03-07T12:59:53Z,64.0
2023-03-07T12:59:58Z,67.0
2023-03-07T13:00:03Z,71.0
2023-03-07T13:00:08Z,77.0
2023-03-07T13:00:13Z,73.0
2023-03-07T13:00:18Z,69.0
2023-03-07T13:00:23Z,65.0
2023-03-07T13:00:28Z,63.0
2023-03-07T13:00:33Z,64.0
2023-03-07T13:00:38Z,65.0
2023-03-07T13:00:53Z,64.0
2023-03-07T13:00:58Z,65.0
2023-03-07T13:01:08Z,63.0
2023-03-07T13:01:23Z,64.0
2023-03-07T13:01:28Z,69.0
2023-03-07T13:01:33Z,74.0
2023-03-07T13:01:38Z,74.0
2023-03-07T13:01:43Z,72.0
2023-03-07T13:01:48Z,70.0
2023-03-07T13:02:03Z,68.0
2023-03-07T13:02:08Z,67.0
2023-03-07T13:02:18Z,66.0
2023-03-07T13:02:23Z,69.0
2023-03-07T13:02:28Z,71.0
2023-03-07T13:02:38Z,72.0
2023-03-07T13:02:43Z,78.0
2023-03-07T13:02:48Z,81.0
2023-03-07T13:02:53Z,85.0
2023-03-07T13:02:58Z,83.0
2023-03-07T13:03:03Z,81.0
2023-03-07T13:03:08Z,77.0
2023-03-07T13:03:13Z,74.0
2023-03-07T13:03:18Z,72.0
2023-03-07T13:03:23Z,70.0
2023-03-07T13:03:28Z,73.0
2023-03-07T13:03:33Z,74.0
2023-03-07T13:03:38Z,72.0
2023-03-07T13:03:43Z,70.0
2023-03-07T13:03:48Z,69.0
2023-03-07T13:03:58Z,68.0
2023-03-07T13:04:03Z,66.0
2023-03-07T13:04:08Z,64.0
2023-03-07T13:04:13Z,65.0
2023-03-07T13:04:18Z,66.0
2023-03-07T13:04:28Z,67.0
2023-03-07T13:04:38Z,69.0
2023-03-07T13:04:43Z,81.0
2023-03-07T13:04:48Z,86.0
2023-03-07T13:04:53Z,84.0
2023-03-07T13:04:58Z,89.0
2023-03-07T13:05:03Z,95.0
2023-03-07T13:05:08Z,94.0
2023-03-07T13:05:13Z,95.0
2023-03-07T13:05:18Z,94.0
2023-03-07T13:05:23Z,88.0
2023-03-07T13:05:28Z,84.0
2023-03-07T13:05:43Z,87.0
2023-03-07T13:05:48Z,86.0
2023-03-07T13:05:53Z,82.0
2023-03-07T13:05:58Z,80.0
2023-03-07T13:06:03Z,82.0
2023-03-07T13:06:08Z,81.0
2023-03-07T13:06:13Z,79.0
2023-03-07T13:06:18Z,80.0
2023-03-07T13:06:23Z,83.0
2023-03-07T13:06:28Z,85.0
2023-03-07T13:06:33Z,84.0
2023-03-07T13:06:38Z,83.0
2023-03-07T13:06:48Z,81.0
2023-03-07T13:06:53Z,82.0
2023-03-07T13:07:03Z,83.0
2023-03-07T13:07:08Z,82.0
2023-03-07T13:07:13Z,79.0
2023-03-07T13:07:28Z,82.0
2023-03-07T13:07:33Z,83.0
2023-03-07T13:07:38Z,84.0
2023-03-07T13:07:43Z,85.0
2023-03-07T13:07:48Z,84.0
2023-03-07T13:07:53Z,82.0
2023-03-07T13:07:58Z,83.0
2023-03-07T13:08:03Z,80.0
2023-03-07T13:08:13Z,81.0
2023-03-07T13:08:23Z,83.0
2023-03-07T13:08:28Z,84.0
2023-03-07T13:08:33Z,85.0
2023-03-07T13:08:38Z,84.0
2023-03-07T13:08:48Z,81.0
2023-03-07T13:08:53Z,78.0
2023-03-07T13:08:58Z,77.0
2023-03-07T13:09:03Z,78.0
2023-03-07T13:09:13Z,80.0
2023-03-07T13:09:18Z,82.0
2023-03-07T13:09:23Z,80.0
2023-03-07T13:09:28Z,81.0
2023-03-07T13:09:33Z,80.0
2023-03-07T13:09:38Z,81.0
2023-03-07T13:09:48Z,79.0
2023-03-07T13:09:53Z,78.0
2023-03-07T13:09:58Z,80.0
2023-03-07T13:10:03Z,82.0
2023-03-07T13:10:13Z,81.0
2023-03-07T13:10:18Z,82.0
2023-03-07T13:10:23Z,81.0
2023-03-07T13:10:28Z,80.0
2023-03-07T13:10:33Z,83.0
2023-03-07T13:10:38Z,87.0
2023-03-07T13:10:43Z,87.0
2023-03-07T13:10:48Z,82.0
2023-03-07T13:10:53Z,81.0
2023-03-07T13:10:58Z,79.0
2023-03-07T13:11:03Z,78.0
2023-03-07T13:11:08Z,78.0
2023-03-07T13:11:13Z,79.0
2023-03-07T13:11:18Z,80.0
2023-03-07T13:11:23Z,81.0
2023-03-07T13:11:33Z,80.0
2023-03-07T13:11:38Z,78.0
2023-03-07T13:11:43Z,80.0
2023-03-07T13:11:48Z,79.0
2023-03-07T13:11:58Z,76.0
2023-03-07T13:12:03Z,75.0
2023-03-07T13:12:18Z,76.0
2023-03-07T13:12:23Z,77.0
2023-03-07T13:12:28Z,79.0
2023-03-07T13:12:33Z,80.0
2023-03-07T13:12:43Z,78.0
2023-03-07T13:12:58Z,78.0
2023-03-07T13:13:13Z,73.0
2023-03-07T13:13:18Z,69.0
2023-03-07T13:13:23Z,68.0
2023-03-07T13:13:28Z,69.0
2023-03-07T13:13:33Z,72.0
2023-03-07T13:13:38Z,74.0
2023-03-07T13:13:43Z,80.0
2023-03-07T13:13:48Z,79.0
2023-03-07T13:13:53Z,81.0
2023-03-07T13:13:58Z,81.0
2023-03-07T13:14:03Z,79.0
2023-03-07T13:14:08Z,78.0
2023-03-07T13:14:13Z,79.0
2023-03-07T13:14:18Z,80.0
2023-03-07T13:14:33Z,82.0
2023-03-07T13:14:43Z,80.0
2023-03-07T13:14:48Z,77.0
2023-03-07T13:14:58Z,80.0
2023-03-07T13:15:03Z,79.0
2023-03-07T13:15:08Z,77.0
2023-03-07T13:15:13Z,78.0
2023-03-07T13:15:18Z,81.0
2023-03-07T13:15:23Z,88.0
2023-03-07T13:15:28Z,91.0
2023-03-07T13:15:33Z,89.0
2023-03-07T13:15:38Z,89.0
2023-03-07T13:15:43Z,85.0
2023-03-07T13:15:53Z,84.0
2023-03-07T13:16:03Z,83.0
2023-03-07T13:16:13Z,84.0
2023-03-07T13:16:18Z,82.0
2023-03-07T13:16:23Z,80.0
2023-03-07T13:16:33Z,79.0
2023-03-07T13:16:38Z,80.0
2023-03-07T13:16:53Z,81.0
2023-03-07T13:16:58Z,83.0
2023-03-07T13:17:03Z,86.0
2023-03-07T13:17:08Z,87.0
2023-03-07T13:17:13Z,86.0
2023-03-07T13:17:18Z,87.0
2023-03-07T13:17:23Z,89.0
2023-03-07T13:17:33Z,90.0
2023-03-07T13:17:38Z,92.0
2023-03-07T13:17:43Z,95.0
2023-03-07T13:17:48Z,98.0
2023-03-07T13:17:58Z,99.0
2023-03-07T13:18:03Z,100.0
2023-03-07T13:18:08Z,97.0
2023-03-07T13:18:13Z,96.0
2023-03-07T13:18:18Z,95.0
2023-03-07T13:18:23Z,94.0
2023-03-07T13:18:33Z,92.0
2023-03-07T13:18:38Z,88.0
2023-03-07T13:18:43Z,80.0
2023-03-07T13:18:48Z,79.0
2023-03-07T13:18:53Z,76.0
2023-03-07T13:18:58Z,72.0
2023-03-07T13:19:03Z,67.0
2023-03-07T13:19:08Z,64.0
2023-03-07T13:19:13Z,63.0
2023-03-07T13:19:18Z,62.0
2023-03-07T13:19:23Z,63.0
2023-03-07T13:19:28Z,64.0
2023-03-07T13:19:33Z,67.0
2023-03-07T13:19:38Z,66.0
2023-03-07T13:19:43Z,65.0
2023-03-07T13:19:53Z,66.0
2023-03-07T13:19:58Z,71.0
2023-03-07T13:20:03Z,74.0
2023-03-07T13:20:08Z,73.0
2023-03-07T13:20:13Z,70.0
2023-03-07T13:20:23Z,68.0
2023-03-07T13:20:28Z,70.0
2023-03-07T13:20:33Z,68.0
2023-03-07T13:20:43Z,70.0
2023-03-07T13:20:48Z,76.0
2023-03-07T13:20:53Z,79.0
2023-03-07T13:20:58Z,76.0
2023-03-07T13:21:03Z,73.0
2023-03-07T13:21:18Z,72.0
2023-03-07T13:21:23Z,70.0
2023-03-07T13:21:28Z,69.0
2023-03-07T13:21:33Z,67.0
2023-03-07T13:21:38Z,69.0
2023-03-07T13:21:43Z,67.0
2023-03-07T13:21:53Z,66.0
2023-03-07T13:21:58Z,67.0
2023-03-07T13:22:03Z,68.0
2023-03-07T13:22:13Z,71.0
2023-03-07T13:22:18Z,72.0
2023-03-07T13:22:23Z,73.0
2023-03-07T13:22:28Z,71.0
2023-03-07T13:22:33Z,68.0
2023-03-07T13:22:38Z,67.0
2023-03-07T13:22:43Z,66.0
2023-03-07T13:22:48Z,65.0
2023-03-07T13:22:53Z,65.0
2023-03-07T13:22:58Z,67.0
2023-03-07T13:23:08Z,68.0
2023-03-07T13:23:13Z,69.0
2023-03-07T13:23:18Z,68.0
2023-03-07T13:23:23Z,66.0
2023-03-07T13:23:28Z,65.0
2023-03-07T13:23:38Z,65.0
2023-03-07T13:23:43Z,66.0
2023-03-07T13:23:48Z,67.0
2023-03-07T13:23:53Z,72.0
2023-03-07T13:24:03Z,71.0
2023-03-07T13:24:08Z,73.0
2023-03-07T13:24:18Z,77.0
2023-03-07T13:24:33Z,76.0
2023-03-07T13:24:38Z,72.0
2023-03-07T13:24:43Z,68.0
2023-03-07T13:24:48Z,66.0
2023-03-07T13:24:53Z,66.0
2023-03-07T13:24:58Z,66.0
2023-03-07T13:25:03Z,69.0
2023-03-07T13:25:08Z,72.0
2023-03-07T13:25:13Z,74.0
2023-03-07T13:25:18Z,77.0
2023-03-07T13:25:23Z,73.0
